,weight
ENSG00000077549,0.0
ENSG00000078304,0.0
ENSG00000078596,0.0
ENSG00000078668,0.0
ENSG00000078808,0.0
ENSG00000079246,0.0
ENSG00000079459,0.0
ENSG00000079739,0.0
ENSG00000080371,0.0
ENSG00000091527,0.0
ENSG00000091592,0.0
ENSG00000092010,0.0
ENSG00000092199,0.0
ENSG00000092201,0.0
ENSG00000092439,0.0
ENSG00000092820,0.0
ENSG00000092841,0.0
ENSG00000083845,0.0
ENSG00000084463,0.0
ENSG00000084754,0.0
ENSG00000085265,0.0
ENSG00000085719,0.0
ENSG00000086061,0.0
ENSG00000086065,0.0
ENSG00000099901,0.0
ENSG00000100129,0.0
ENSG00000100242,0.0
ENSG00000100347,0.0
ENSG00000100380,0.0
ENSG00000100412,0.0
ENSG00000100612,0.0
ENSG00000100796,0.0
ENSG00000090382,0.0
ENSG00000090487,0.0
ENSG00000090863,0.0
ENSG00000091140,0.0
ENSG00000211899,0.0
ENSG00000213445,0.0
ENSG00000213639,0.0
ENSG00000213983,0.0
ENSG00000215021,0.0
ENSG00000215301,0.0
ENSG00000221978,0.0
ENSG00000223865,0.0
ENSG00000227165,0.0
ENSG00000096384,0.0
ENSG00000096746,0.0
ENSG00000099290,0.0
ENSG00000099817,0.0
ENSG00000104408,0.0
ENSG00000100938,0.0
ENSG00000100991,0.0
ENSG00000101161,0.0
ENSG00000101335,0.0
ENSG00000101336,0.0
ENSG00000101347,0.0
ENSG00000101361,0.0
ENSG00000101365,0.0
ENSG00000101457,0.0
ENSG00000102103,0.0
ENSG00000102265,0.0
ENSG00000105397,0.0
ENSG00000105568,0.0
ENSG00000102699,0.0
ENSG00000102710,0.0
ENSG00000102781,0.0
ENSG00000102879,0.0
ENSG00000102974,0.0
ENSG00000103197,0.0
ENSG00000103479,0.0
ENSG00000103510,0.0
ENSG00000103512,0.0
ENSG00000105829,0.0
ENSG00000106066,0.0
ENSG00000106144,0.0
ENSG00000106263,0.0
ENSG00000106609,0.0
ENSG00000106617,0.0
ENSG00000104613,0.0
ENSG00000104805,0.0
ENSG00000104824,0.0
ENSG00000104852,0.0
ENSG00000104915,0.0
ENSG00000104998,0.0
ENSG00000105053,0.0
ENSG00000105122,0.0
ENSG00000108010,0.0
ENSG00000108312,0.0
ENSG00000108604,0.0
ENSG00000108654,0.0
ENSG00000108669,0.0
ENSG00000108946,0.0
ENSG00000109046,0.0
ENSG00000109111,0.0
ENSG00000109320,0.0
ENSG00000105640,0.0
ENSG00000105698,0.0
ENSG00000105726,0.0
ENSG00000105819,0.0
ENSG00000111144,0.0
ENSG00000198924,0.0
ENSG00000203485,0.0
ENSG00000204257,0.0
ENSG00000204482,0.0
ENSG00000205302,0.0
ENSG00000205744,0.0
ENSG00000205937,0.0
ENSG00000211751,0.0
ENSG00000211772,0.0
ENSG00000211829,0.0
ENSG00000211898,0.0
ENSG00000107099,0.0
ENSG00000107372,0.0
ENSG00000107863,0.0
ENSG00000112081,0.0
ENSG00000112110,0.0
ENSG00000112118,0.0
ENSG00000109323,0.0
ENSG00000109861,0.0
ENSG00000109971,0.0
ENSG00000110031,0.0
ENSG00000110077,0.0
ENSG00000110768,0.0
ENSG00000110880,0.0
ENSG00000110906,0.0
ENSG00000110955,0.0
ENSG00000110958,0.0
ENSG00000114062,0.0
ENSG00000114520,0.0
ENSG00000114541,0.0
ENSG00000111581,0.0
ENSG00000111596,0.0
ENSG00000111640,0.0
ENSG00000111679,0.0
ENSG00000111790,0.0
ENSG00000111802,0.0
ENSG00000111897,0.0
ENSG00000111913,0.0
ENSG00000112079,0.0
ENSG00000115484,0.0
ENSG00000115524,0.0
ENSG00000115548,0.0
ENSG00000115685,0.0
ENSG00000115738,0.0
ENSG00000112367,0.0
ENSG00000112511,0.0
ENSG00000112531,0.0
ENSG00000113013,0.0
ENSG00000113384,0.0
ENSG00000113575,0.0
ENSG00000113580,0.0
ENSG00000113845,0.0
ENSG00000114054,0.0
ENSG00000116459,0.0
ENSG00000116478,0.0
ENSG00000116489,0.0
ENSG00000116521,0.0
ENSG00000116560,0.0
ENSG00000116679,0.0
ENSG00000116701,0.0
ENSG00000114738,0.0
ENSG00000114942,0.0
ENSG00000115053,0.0
ENSG00000115085,0.0
ENSG00000115091,0.0
ENSG00000115165,0.0
ENSG00000115241,0.0
ENSG00000117691,0.0
ENSG00000117748,0.0
ENSG00000118181,0.0
ENSG00000118260,0.0
ENSG00000118564,0.0
ENSG00000118579,0.0
ENSG00000115875,0.0
ENSG00000115966,0.0
ENSG00000116001,0.0
ENSG00000116030,0.0
ENSG00000116044,0.0
ENSG00000116161,0.0
ENSG00000116209,0.0
ENSG00000116266,0.0
ENSG00000119801,0.0
ENSG00000120008,0.0
ENSG00000120656,0.0
ENSG00000120699,0.0
ENSG00000120708,0.0
ENSG00000121210,0.0
ENSG00000121579,0.0
ENSG00000121691,0.0
ENSG00000121766,0.0
ENSG00000116977,0.0
ENSG00000117054,0.0
ENSG00000117448,0.0
ENSG00000117505,0.0
ENSG00000117586,0.0
ENSG00000117616,0.0
ENSG00000117676,0.0
ENSG00000122299,0.0
ENSG00000122406,0.0
ENSG00000122565,0.0
ENSG00000122566,0.0
ENSG00000122692,0.0
ENSG00000123329,0.0
ENSG00000123338,0.0
ENSG00000123505,0.0
ENSG00000123609,0.0
ENSG00000124126,0.0
ENSG00000119185,0.0
ENSG00000119314,0.0
ENSG00000119414,0.0
ENSG00000119541,0.0
ENSG00000119632,0.0
ENSG00000198286,0.0
ENSG00000198301,0.0
ENSG00000198431,0.0
ENSG00000198467,0.0
ENSG00000198492,0.0
ENSG00000198502,0.0
ENSG00000198755,0.0
ENSG00000198771,0.0
ENSG00000198830,0.0
ENSG00000198873,0.0
ENSG00000198876,0.0
ENSG00000121774,0.0
ENSG00000122008,0.0
ENSG00000122068,0.0
ENSG00000122122,0.0
ENSG00000130024,0.0
ENSG00000124226,0.0
ENSG00000124733,0.0
ENSG00000124783,0.0
ENSG00000125107,0.0
ENSG00000125388,0.0
ENSG00000125743,0.0
ENSG00000125863,0.0
ENSG00000126247,0.0
ENSG00000126261,0.0
ENSG00000126457,0.0
ENSG00000127022,0.0
ENSG00000132274,0.0
ENSG00000132294,0.0
ENSG00000132305,0.0
ENSG00000127054,0.0
ENSG00000127084,0.0
ENSG00000127528,0.0
ENSG00000127837,0.0
ENSG00000127870,0.0
ENSG00000128699,0.0
ENSG00000128789,0.0
ENSG00000129083,0.0
ENSG00000129351,0.0
ENSG00000129625,0.0
ENSG00000129675,0.0
ENSG00000129691,0.0
ENSG00000132475,0.0
ENSG00000132478,0.0
ENSG00000115318,0.0
ENSG00000133246,0.0
ENSG00000133313,0.0
ENSG00000133789,0.0
ENSG00000133835,0.0
ENSG00000130741,0.0
ENSG00000130775,0.0
ENSG00000130826,0.0
ENSG00000130985,0.0
ENSG00000284959,0.0
ENSG00000131401,0.0
ENSG00000131473,0.0
ENSG00000000938,0.0
ENSG00000131828,0.0
ENSG00000134046,0.0
ENSG00000277791,0.0
ENSG00000002549,0.0
ENSG00000134294,0.0
ENSG00000134333,0.0
ENSG00000134440,0.0
ENSG00000134539,0.0
ENSG00000134697,0.0
ENSG00000134758,0.0
ENSG00000002586,0.0
ENSG00000132334,0.0
ENSG00000132341,0.0
ENSG00000132356,0.0
ENSG00000132388,0.0
ENSG00000132405,0.0
ENSG00000132463,0.0
ENSG00000196235,0.0
ENSG00000196262,0.0
ENSG00000196305,0.0
ENSG00000196419,0.0
ENSG00000196591,0.0
ENSG00000196655,0.0
ENSG00000196839,0.0
ENSG00000197043,0.0
ENSG00000197070,0.0
ENSG00000197157,0.0
ENSG00000197249,0.0
ENSG00000004142,0.0
ENSG00000197451,0.0
ENSG00000197771,0.0
ENSG00000004455,0.0
ENSG00000133872,0.0
ENSG00000137154,0.0
ENSG00000135148,0.0
ENSG00000135269,0.0
ENSG00000135486,0.0
ENSG00000135535,0.0
ENSG00000135624,0.0
ENSG00000004487,0.0
ENSG00000135829,0.0
ENSG00000135905,0.0
ENSG00000135930,0.0
ENSG00000135932,0.0
ENSG00000004700,0.0
ENSG00000136045,0.0
ENSG00000136147,0.0
ENSG00000136167,0.0
ENSG00000136240,0.0
ENSG00000254087,0.0
ENSG00000009844,0.0
ENSG00000010244,0.0
ENSG00000136250,0.0
ENSG00000010256,0.0
ENSG00000136490,0.0
ENSG00000136527,0.0
ENSG00000136560,0.0
ENSG00000136628,0.0
ENSG00000136717,0.0
ENSG00000136754,0.0
ENSG00000136811,0.0
ENSG00000136878,0.0
ENSG00000136929,0.0
ENSG00000137075,0.0
ENSG00000137076,0.0
ENSG00000139436,0.0
ENSG00000139597,0.0
ENSG00000139613,0.0
ENSG00000139641,0.0
ENSG00000139684,0.0
ENSG00000010671,0.0
ENSG00000010810,0.0
ENSG00000137628,0.0
ENSG00000137642,0.0
ENSG00000137752,0.0
ENSG00000137841,0.0
ENSG00000137845,0.0
ENSG00000011260,0.0
ENSG00000138029,0.0
ENSG00000138069,0.0
ENSG00000012124,0.0
ENSG00000140575,0.0
ENSG00000140612,0.0
ENSG00000140682,0.0
ENSG00000140740,0.0
ENSG00000140941,0.0
ENSG00000140988,0.0
ENSG00000141027,0.0
ENSG00000012779,0.0
ENSG00000013275,0.0
ENSG00000138674,0.0
ENSG00000138744,0.0
ENSG00000138757,0.0
ENSG00000138768,0.0
ENSG00000138777,0.0
ENSG00000013374,0.0
ENSG00000139350,0.0
ENSG00000142347,0.0
ENSG00000142546,0.0
ENSG00000142669,0.0
ENSG00000142864,0.0
ENSG00000143106,0.0
ENSG00000013441,0.0
ENSG00000143119,0.0
ENSG00000143353,0.0
ENSG00000014641,0.0
ENSG00000143569,0.0
ENSG00000139746,0.0
ENSG00000139842,0.0
ENSG00000247774,0.0
ENSG00000140299,0.0
ENSG00000140416,0.0
ENSG00000140521,0.0
ENSG00000143799,0.0
ENSG00000144028,0.0
ENSG00000144381,0.0
ENSG00000144635,0.0
ENSG00000144744,0.0
ENSG00000144848,0.0
ENSG00000177697,0.0
ENSG00000145191,0.0
ENSG00000145287,0.0
ENSG00000145335,0.0
ENSG00000057608,0.0
ENSG00000059758,0.0
ENSG00000141543,0.0
ENSG00000141644,0.0
ENSG00000141968,0.0
ENSG00000019582,0.0
ENSG00000148672,0.0
ENSG00000187735,0.0
ENSG00000187778,0.0
ENSG00000023892,0.0
ENSG00000188352,0.0
ENSG00000188404,0.0
ENSG00000188554,0.0
ENSG00000188641,0.0
ENSG00000188846,0.0
ENSG00000188906,0.0
ENSG00000189067,0.0
ENSG00000189091,0.0
ENSG00000023902,0.0
ENSG00000143575,0.0
ENSG00000143622,0.0
ENSG00000143742,0.0
ENSG00000151023,0.0
ENSG00000151498,0.0
ENSG00000151702,0.0
ENSG00000145649,0.0
ENSG00000145675,0.0
ENSG00000145741,0.0
ENSG00000145833,0.0
ENSG00000146278,0.0
ENSG00000146386,0.0
ENSG00000146457,0.0
ENSG00000146731,0.0
ENSG00000147140,0.0
ENSG00000147274,0.0
ENSG00000147471,0.0
ENSG00000147604,0.0
ENSG00000147677,0.0
ENSG00000153187,0.0
ENSG00000153310,0.0
ENSG00000154217,0.0
ENSG00000154473,0.0
ENSG00000154518,0.0
ENSG00000154832,0.0
ENSG00000149100,0.0
ENSG00000024048,0.0
ENSG00000149231,0.0
ENSG00000026508,0.0
ENSG00000149308,0.0
ENSG00000150459,0.0
ENSG00000150593,0.0
ENSG00000150681,0.0
ENSG00000150753,0.0
ENSG00000150991,0.0
ENSG00000026950,0.0
ENSG00000155629,0.0
ENSG00000155827,0.0
ENSG00000155849,0.0
ENSG00000155926,0.0
ENSG00000027075,0.0
ENSG00000156110,0.0
ENSG00000156136,0.0
ENSG00000156261,0.0
ENSG00000156471,0.0
ENSG00000156508,0.0
ENSG00000028137,0.0
ENSG00000152234,0.0
ENSG00000152558,0.0
ENSG00000152620,0.0
ENSG00000153162,0.0
ENSG00000159256,0.0
ENSG00000159335,0.0
ENSG00000033800,0.0
ENSG00000183291,0.0
ENSG00000036257,0.0
ENSG00000037474,0.0
ENSG00000183735,0.0
ENSG00000184014,0.0
ENSG00000184432,0.0
ENSG00000185187,0.0
ENSG00000066136,0.0
ENSG00000186298,0.0
ENSG00000154930,0.0
ENSG00000155096,0.0
ENSG00000066336,0.0
ENSG00000155229,0.0
ENSG00000161057,0.0
ENSG00000161526,0.0
ENSG00000067704,0.0
ENSG00000161638,0.0
ENSG00000162231,0.0
ENSG00000162434,0.0
ENSG00000156738,0.0
ENSG00000156976,0.0
ENSG00000157020,0.0
ENSG00000157601,0.0
ENSG00000068697,0.0
ENSG00000041357,0.0
ENSG00000158864,0.0
ENSG00000158869,0.0
ENSG00000158985,0.0
ENSG00000159202,0.0
ENSG00000043462,0.0
ENSG00000047315,0.0
ENSG00000048052,0.0
ENSG00000049860,0.0
ENSG00000163468,0.0
ENSG00000163510,0.0
ENSG00000163513,0.0
ENSG00000160014,0.0
ENSG00000160075,0.0
ENSG00000160145,0.0
ENSG00000160255,0.0
ENSG00000160584,0.0
ENSG00000160593,0.0
ENSG00000160633,0.0
ENSG00000160799,0.0
ENSG00000160883,0.0
ENSG00000163931,0.0
ENSG00000050130,0.0
ENSG00000164032,0.0
ENSG00000164104,0.0
ENSG00000051108,0.0
ENSG00000164332,0.0
ENSG00000164346,0.0
ENSG00000164543,0.0
ENSG00000053254,0.0
ENSG00000162511,0.0
ENSG00000162521,0.0
ENSG00000162645,0.0
ENSG00000162736,0.0
ENSG00000162777,0.0
ENSG00000162852,0.0
ENSG00000162869,0.0
ENSG00000165209,0.0
ENSG00000165244,0.0
ENSG00000165678,0.0
ENSG00000165782,0.0
ENSG00000165929,0.0
ENSG00000166181,0.0
ENSG00000166508,0.0
ENSG00000166797,0.0
ENSG00000166986,0.0
ENSG00000167004,0.0
ENSG00000053900,0.0
ENSG00000163564,0.0
ENSG00000163636,0.0
ENSG00000163738,0.0
ENSG00000055917,0.0
ENSG00000163902,0.0
ENSG00000179344,0.0
ENSG00000179526,0.0
ENSG00000179950,0.0
ENSG00000180353,0.0
ENSG00000180817,0.0
ENSG00000077097,0.0
ENSG00000182048,0.0
ENSG00000077232,0.0
ENSG00000077420,0.0
ENSG00000182866,0.0
ENSG00000182944,0.0
ENSG00000183283,0.0
ENSG00000164924,0.0
ENSG00000164941,0.0
ENSG00000165119,0.0
ENSG00000165168,0.0
ENSG00000060971,0.0
ENSG00000167100,0.0
ENSG00000167286,0.0
ENSG00000167468,0.0
ENSG00000167526,0.0
ENSG00000167658,0.0
ENSG00000167881,0.0
ENSG00000168036,0.0
ENSG00000168175,0.0
ENSG00000168288,0.0
ENSG00000063046,0.0
ENSG00000168397,0.0
ENSG00000168405,0.0
ENSG00000168439,0.0
ENSG00000168685,0.0
ENSG00000168918,0.0
ENSG00000171862,0.0
ENSG00000171928,0.0
ENSG00000169032,0.0
ENSG00000169100,0.0
ENSG00000169189,0.0
ENSG00000169220,0.0
ENSG00000169223,0.0
ENSG00000169490,0.0
ENSG00000169504,0.0
ENSG00000063854,0.0
ENSG00000169567,0.0
ENSG00000169714,0.0
ENSG00000169718,0.0
ENSG00000169727,0.0
ENSG00000169762,0.0
ENSG00000169813,0.0
ENSG00000174238,0.0
ENSG00000174444,0.0
ENSG00000174748,0.0
ENSG00000174780,0.0
ENSG00000064419,0.0
ENSG00000064726,0.0
ENSG00000170445,0.0
ENSG00000170515,0.0
ENSG00000170581,0.0
ENSG00000170606,0.0
ENSG00000170889,0.0
ENSG00000171314,0.0
ENSG00000171490,0.0
ENSG00000171497,0.0
ENSG00000171566,0.0
ENSG00000171608,0.0
ENSG00000177889,0.0
ENSG00000177917,0.0
ENSG00000178035,0.0
ENSG00000178057,0.0
ENSG00000178950,0.0
ENSG00000178952,0.0
ENSG00000179091,0.0
ENSG00000179115,0.0
ENSG00000172239,0.0
ENSG00000065135,0.0
ENSG00000173020,0.0
ENSG00000173083,0.0
ENSG00000173113,0.0
ENSG00000065357,0.0
ENSG00000173812,0.0
ENSG00000174231,0.0
ENSG00000065413,0.0
ENSG00000065809,0.0
ENSG00000231389,0.0
ENSG00000231925,0.0
ENSG00000232125,0.0
ENSG00000233369,0.0
ENSG00000233822,0.0
ENSG00000081237,0.0
ENSG00000239713,0.0
ENSG00000082153,0.0
ENSG00000242247,0.0
ENSG00000243753,0.0
ENSG00000008018,0.0
ENSG00000006712,0.0
ENSG00000005194,0.0
ENSG00000253819,0.0
ENSG00000229666,0.0
ENSG00000257103,0.0
ENSG00000265972,0.0
ENSG00000266094,0.0
ENSG00000275066,0.0
ENSG00000275700,0.0
ENSG00000277734,0.0
ENSG00000008130,0.0
ENSG00000175348,0.0
ENSG00000175390,0.0
ENSG00000175463,0.0
ENSG00000175582,0.0
ENSG00000082212,0.0
ENSG00000177189,0.0
ENSG00000177556,0.0
ENSG00000005059,0.0
ENSG00000143653,-0.0001650467542091686
ENSG00000111361,-0.0016656207075259315
ENSG00000105058,-0.0018188023820263697
ENSG00000240225,-0.002470883484120201
ENSG00000185043,-0.003720761337019839
ENSG00000204472,-0.004072680770073314
ENSG00000117091,-0.005259808766310566
ENSG00000079805,-0.006926980574044759
ENSG00000204287,-0.007228798669055479
ENSG00000158517,-0.007599996188425997
ENSG00000163131,-0.011169827659769063
ENSG00000153046,-0.011431196073155741
ENSG00000229124,-0.01216898914326433
ENSG00000147251,-0.01265737867656159
ENSG00000055163,-0.01317440266289574
ENSG00000122591,-0.013863246424884358
ENSG00000138081,-0.014518633457295675
ENSG00000100883,-0.017258798269343848
ENSG00000158290,-0.017899718824451627
ENSG00000187699,-0.018079391256286305
ENSG00000089248,-0.018148335208449884
ENSG00000145088,-0.0183235945736186
ENSG00000134202,-0.01963041434523196
ENSG00000087365,-0.019630430102597855
ENSG00000125304,-0.02024288821660738
ENSG00000103591,-0.022316299352731744
ENSG00000070831,-0.02271159913696887
ENSG00000205629,-0.02296085205632499
ENSG00000143815,-0.023027526447143988
ENSG00000137996,-0.023033473328409784
ENSG00000138801,-0.023410174670696643
ENSG00000114850,-0.024567196369913495
ENSG00000135018,-0.02515440126500487
ENSG00000133706,-0.026793966509867765
ENSG00000163162,-0.02711436363369233
ENSG00000198373,-0.027146328305790834
ENSG00000009790,-0.0279175810875235
ENSG00000163950,-0.028023944777525758
ENSG00000171204,-0.028503777547702107
ENSG00000110711,-0.029460369026596364
ENSG00000134516,-0.030116882028531893
ENSG00000227507,-0.03131665774250811
ENSG00000087087,-0.03416237388331334
ENSG00000183576,-0.03531614002935222
ENSG00000136286,-0.03558095638656098
ENSG00000138964,-0.03611189093281248
ENSG00000101193,-0.03654295092683504
ENSG00000188976,-0.03818481053627903
ENSG00000172661,-0.03918774669834929
ENSG00000198836,-0.03996723335963734
ENSG00000053770,-0.04066540691853031
ENSG00000216863,-0.04335501447307752
ENSG00000100554,-0.044121359962186246
ENSG00000164896,-0.0452634089890587
ENSG00000124228,-0.047764856394261083
ENSG00000091409,-0.04802089358773829
ENSG00000171824,-0.04862906461220888
ENSG00000132383,-0.04881258136409646
ENSG00000171700,-0.0489593413390938
ENSG00000148308,-0.05161616879365657
ENSG00000121749,-0.056797754569492695
ENSG00000137947,-0.058488878137290194
ENSG00000105705,-0.05927205311507099
ENSG00000149932,-0.05964470258650724
ENSG00000132792,-0.06300384618887629
ENSG00000114446,-0.06387338113354342
ENSG00000008517,-0.06419981652276797
ENSG00000187554,-0.07052918216365364
ENSG00000148700,-0.07235334551706535
ENSG00000167112,-0.07376665426159625
ENSG00000197728,-0.07503466917648884
ENSG00000182872,-0.07591343762152794
ENSG00000153064,-0.07659756586582053
ENSG00000141293,-0.07782465756764961
ENSG00000172115,-0.07930492954645368
ENSG00000134602,-0.08115463377859065
ENSG00000127314,-0.0812153932839291
ENSG00000107874,-0.08202584322741142
ENSG00000134684,-0.08259971622148597
ENSG00000255325,-0.08767646026055644
ENSG00000198791,-0.08908193646459399
ENSG00000084623,-0.08939958536338509
ENSG00000152256,-0.09726522215736373
ENSG00000204424,-0.10157620382107481
ENSG00000230773,-0.10471015050845013
ENSG00000130592,-0.10611393206303005
ENSG00000184575,-0.1066016479439419
ENSG00000254717,-0.11330716454399407
ENSG00000135070,-0.11433979506367238
ENSG00000116898,-0.11627254763738526
ENSG00000105953,-0.11631408371056491
ENSG00000156642,-0.11748282762835063
ENSG00000266412,-0.11863509574052544
ENSG00000187109,-0.1212891229787469
ENSG00000166091,-0.1272924678073142
ENSG00000198265,-0.12821078807902564
ENSG00000105374,-0.12865728984044825
ENSG00000153560,-0.1337012825336705
ENSG00000131508,-0.1338731195145661
ENSG00000196154,-0.13553369661110357
ENSG00000015475,-0.1477147098674499
ENSG00000108651,-0.16055496464345562
ENSG00000161202,-0.16130702008006184
ENSG00000111196,-0.16523768261084862
ENSG00000181804,-0.16591602545490122
ENSG00000130770,-0.16746120309874762
ENSG00000104904,-0.16816234512103148
ENSG00000101162,-0.17082308079650235
ENSG00000140350,-0.17318608151507353
ENSG00000159692,-0.17751178536057283
ENSG00000169599,-0.17871060470419842
ENSG00000106462,-0.1828357416302144
ENSG00000185507,-0.19456517388529668
ENSG00000113282,-0.19652564580140275
ENSG00000250334,-0.20465583094789905
ENSG00000131042,-0.21196166988943924
ENSG00000183690,-0.22332256415103044
ENSG00000186517,-0.22714741390841464
ENSG00000001036,-0.24188526308910302
ENSG00000175061,-0.2526275745540115
ENSG00000106603,-0.2813215066350773
ENSG00000120159,-0.28524957423288916
ENSG00000151247,-0.29631944551244394
ENSG00000153066,-0.31544600161929415
ENSG00000138835,-0.32392311989271605
ENSG00000223553,-0.3295968141117598
ENSG00000244734,-0.3329023469314147
ENSG00000180190,-0.34367266417865383
ENSG00000035687,-0.3548085592820181
ENSG00000275713,-0.36583351441131745
ENSG00000238201,-0.4420630135482986
ENSG00000236304,-0.47865433200218327
ENSG00000182578,-0.5166000499239065
